Complaint ID,URL,Title,User,Date,Full Text
yeni-alinan-konsolun-kirilan-bacagi-icin-garanti-kapsami-disinda-ucret-talebi-saskinligi,https://www.sikayetvar.com/bellona/yeni-alinan-konsolun-kirilan-bacagi-icin-garanti-kapsami-disinda-ucret-talebi-saskinligi,Yeni Alınan Konsolun Kırılan Bacağı İçin Garanti Kapsamı Dışında Ücret Talebi Şaşkınlığı,Murat,11 Aralık 2025 22:17,"Bellona’dan 2024 yılı Ekim ayında Samsun Bulvar şubesinden bir yemek konsolu satın aldım. Ödemeyi kartla peşin olarak yaptım. Kısa süre önce yaşadığım bir olayda yere düşen koku şişesi yerden sekerek konsolun bacağına geldi ve konsolun bacağını kırdı.
Bu durum üzerine mağaza ile görüştüğümde, tahminen bu işlemin ücretli olabileceği söylendi. Ürünümün henüz çok yeni olmasına ve garanti kapsamında olmasına rağmen, böyle bir hasarda benden ücret talep edilebileceğinin söylenmesi beni hayal kırıklığına uğrattı. O zaman garanti ne için var diye sormak istiyorum.
Ben, konsolumun kırılan bacağının garanti kapsamında, ücretsiz olarak değiştirilmesini talep ediyorum. Ürünün arkasında durulmasını ve bu sorunun en kısa sürede çözülmesini istiyorum."
bellona-samandira-magazasindan-alinan-sandalyelerin-teslimatinda-gecikme-ve-yanlis-renk-sorunu,https://www.sikayetvar.com/bellona/bellona-samandira-magazasindan-alinan-sandalyelerin-teslimatinda-gecikme-ve-yanlis-renk-sorunu,BellonaSamandıra Mağazasından Alınan Sandalyelerin Teslimatında Gecikme Ve Yanlış Renk Sorunu,Deniz,11 Aralık 2025 18:18,"İstanbul Sancaktepe Samandıra Bellona mağazasından 29.09.2025 tarihinde 125.000 TL ödeyerek bir koltuk takımı, dört sandalye ve bir puf satın aldım ve ödemeyi aynı gün tamamen gerçekleştirdim. Buna rağmen 45 iş günü dolduğu halde sandalyelerim teslim edilmedi.
Daha sonra gelen sandalyeler bu kez de yanlış renkte gönderildi ve montajı yapıldı. Mağaza, hatayı telafi edeceklerini, sandalyelerin istediğim renkte yeniden üretileceğini söyledi. Aradan bu kadar zaman geçmesine rağmen her seferinde farklı bir tarih verildi, en son sandalyelerin cuma günü teslim edileceği ifade edildi.
Bugün geldiğim noktada ise sandalyelerin henüz üretilmediğini ve ne zaman geleceğinin bile belli olmadığını söylüyorlar. Defalarca kez hem mağaza ile hem de yetkililerle görüştüm ancak somut bir çözüm sunulmadı ve süreç sürekli uzatıldı.
Bellona Samandıra mağazasından yaptığım bu alışverişte yaşadığım mağduriyetin bir an önce giderilmesini ve sandalyelerimin söz verildiği şekilde, doğru renkte ve acil olarak tarafıma teslim edilmesini talep ediyorum. Sipariş numaram 7933743’tür."
bellonadan-satin-aldigim-yatagin-teslimati-gecikti-net-bilgi-verilmiyor,https://www.sikayetvar.com/bellona/bellonadan-satin-aldigim-yatagin-teslimati-gecikti-net-bilgi-verilmiyor,"Bellona'dan Satın Aldığım Yatağın Teslimatı Gecikti, Net Bilgi Verilmiyor",Muhammet,11 Aralık 2025 17:57,"20 Ekim tarihinde Bellona’nın online satış kanalı üzerinden bir adet yatak satın aldım ve sipariş oluşturulurken ürünün en geç 4 Aralık tarihinde teslim edileceği bilgisi verildi. Ancak aradan geçen süreye rağmen yatak hâlâ tarafıma teslim edilmedi.
Teslimat gecikmesi ile ilgili olarak iki kezmüşteri hizmetlerini aradım. Her iki görüşmede de ürünün mağazada olduğu ve gönderilmeyi beklediği söylendi, fakat buna rağmen herhangi bir sevkiyat yapılmadı ve tarafıma net bir teslimat tarihi verilmedi. Sipariş numaram 68f634763FAC5’tir.
Uzun süre önce satın aldığım ve belirli bir tarih verilerek taahhüt edilen yatağın hâlâ teslim edilmemesinden dolayı mağduriyet yaşıyorum. Ürünün en kısa sürede adresime teslim edilmesini ve sürecin tarafıma açık ve net bir şekilde bildirilmesini talep ediyorum."
bellona-nevsehir-bimtas-magazasinda-teslimat-gecikmesi-ve-saygisiz-tutum-magduriyeti,https://www.sikayetvar.com/bellona/bellona-nevsehir-bimtas-magazasinda-teslimat-gecikmesi-ve-saygisiz-tutum-magduriyeti,BellonaNevşehir Bimtaş Mağazasında Teslimat Gecikmesi Ve Saygısız Tutum Mağduriyeti,Aybüke,11 Aralık 2025 17:26,"Nevşehir Bimtaş Bellona bayisinden yaklaşık 3 ay önce 100X200 ölçülerinde Petra baza (deri krem renk), yatak ve başlık siparişi verdim. Ürünün toplam bedelini de nakit olarak 18.500 TL ödedim. Teslim tarihi olarak 09.12.2025 verildi, ancak aradan geçen zamana rağmen ürünlerim teslim edilmedi.
Teslim tarihine kadar mağazayı her aradığımda özellikle başlık için “üretim yok, başlık üretilmiyor” denildi. Üç ay boyunca bu şekilde oyalandım. Sonunda 2 gün önce başlığı iptal etmek zorunda kaldım ve başlığı başka bir Bellona bayisinden almak zorunda kaldım. Buna rağmen yatak ve baza mağazada olmasına karşın teslim edilmiyor.
Teslim tarihinin 2 gün geçtiğini belirttiğimde mağaza yetkilileri tarafından son derece ilgisiz ve saygısız bir yaklaşımla karşılaştım. “Ne yapabilirsiniz yapın” ve “gidin nereye şikayet ediyorsanız edin” şeklinde ifadeler kullanıldı. Hem ürünlerimin zamanında teslim edilmemesi hem de bu üslup nedeniyle mağdur oldum.
Yatak ve bazamın en kısa sürede, hiçbir ek ücret talep edilmeden adresime teslim edilmesini, ayrıca Nevşehir Bimtaş Bellona mağazasındaki bu saygısız tutum ve gecikmeyle ilgili gerekli incelemenin yapılarak tarafıma yazılı olarak bilgi verilmesini talep ediyorum."
kisa-surede-deforme-olan-valencia-koltuk-takimi-icin-degisim-talebim-karsilanmadi,https://www.sikayetvar.com/bellona/kisa-surede-deforme-olan-valencia-koltuk-takimi-icin-degisim-talebim-karsilanmadi,Kısa Sürede Deforme Olan Valencia Koltuk Takımı İçin Değişim Talebim Karşılanmadı,Bahar,11 Aralık 2025 16:19,"Akhisar Bellona bayisinden Valencia koltuk takımı aldım. Koltuğu çok az kullanmama rağmen daha 1–2 ay içinde süngerlerinde belirgin çıkıntılar oluştu ve orta ayaklar koptu.Servisgelip onarım yaptı ancak aynı sorun kısa süre içinde tekrar yaşandı.
İkinci kez aynı problemi yaşadığımda ürünün değişimini talep ettim fakat talebime olumsuz cevap verildi. Sorunun üretim kaynaklı olduğunu kendileri de kabul etmelerine rağmen değişim konusunda hiçbir şekilde yardımcı olunmadı, süreçle ilgilenen kimse olmadı. 22.000 TL ödeyerek aldığım bir koltuğun bu kadar kısa sürede deforme olması ve ayaklarının kopması Bellona markası için büyük bir hayal kırıklığı oldu.
Üründeki problemin üretim hatasından kaynaklandığı kabul edildiği için Valencia koltuk takımımın yenisiyle değiştirilmesini talep ediyorum."
bellona-l-koltukta-kumas-farki-ve-renk-solmasi-sorunu-magaza-cozum-sunmuyor,https://www.sikayetvar.com/bellona/bellona-l-koltukta-kumas-farki-ve-renk-solmasi-sorunu-magaza-cozum-sunmuyor,BellonaL Koltukta Kumaş Farkı Ve Renk Solması Sorunu: Mağaza Çözüm Sunmuyor,Elifnur,11 Aralık 2025 15:06,"Bellona’dan yaklaşık 2 yıl önce İstanbul Sultanbeyli şubesinden aldığım L koltukta kumaş farkı ve renk atması problemi yaşıyorum. Koltuğun bazı bölümlerinde kumaş dokusu ve görünümü diğer kısımlardan bariz şekilde farklı, ayrıca kumaşta belirgin bir solma mevcut.
Yaşadığım sorunla ilgili mağaza ve yetkili birimlerle görüştüğümde, kumaş farkı için mağazayı sorumlu tuttular, renk atmasını ise güneşten kaynaklı olduğunu söyleyerek kullanıcı hatası gibi göstermeye çalıştılar. Ancak aynı ortamda bulunan diğer koltuk ve eşyalarımda bu şekilde bir solma olmadığı için bu açıklamayı yeterli ve ikna edici bulmuyorum.
Bellona gibi kurumsal bir markadan aldığım ürünün bu kadar kısa sürede bu hale gelmesi ve sorunun tamamen kullanıcıya yüklenmesi beni hayal kırıklığına uğrattı. L koltuğumun kumaşının, hiçbir ücret talep edilmeden uygun ve birbiriyle uyumlu kumaşla komple yenilenmesini talep ediyorum."
teslimat-sozunun-tutulmamasi-nedeniyle-magduriyet-yasiyorum,https://www.sikayetvar.com/bellona/teslimat-sozunun-tutulmamasi-nedeniyle-magduriyet-yasiyorum,Teslimat Sözünün Tutulmaması Nedeniyle Mağduriyet Yaşıyorum,Coşkun,11 Aralık 2025 10:37,"Bellona Erzurum Gürcü Kapı şubesinden 23 Kasım 2025 tarihinde bir koltuk takımı ve bir yemek odası takımı satın aldım. Satış sırasında ürünlerin en geç 15 gün içinde teslim edileceği açıkça söylendi. Ancak bugün itibarıyla üzerinden 20 gün geçmesine rağmen ürünler hala teslim edilmedi ve ne zaman geleceğine dair net bir bilgi verilmiyor.
Bu süreçte şube ile görüştüğümde teslimatın 15 gün daha sürebileceği, sistemde herhangi bir sevkiyat görünmediği ve fabrika ile görüşüleceği söylendi. Buna rağmen bana kesin bir tarih verilmedi. Eski eşyalarımızı da buna güvenerek sattığımız için şu an evimizde koltuk ve yemek odası olmadan, eşyasız bir şekilde mağduriyet yaşıyoruz.
Verilen teslimat sözünün tutulmaması ve belirsizlik nedeniyle çok zor durumda kaldım. Ürünlerimin en kısa sürede, daha fazla gecikme olmadan acilen teslim edilmesini talep ediyorum."
satin-aldigim-koltuk-takimi-kisa-surede-tiftiklendi-firma-ilgisiz-ve-cozum-sunmuyor,https://www.sikayetvar.com/bellona/satin-aldigim-koltuk-takimi-kisa-surede-tiftiklendi-firma-ilgisiz-ve-cozum-sunmuyor,"Satın Aldığım Koltuk Takımı Kısa Sürede Tiftiklendi, Firma İlgisiz Ve Çözüm Sunmuyor",Gülcan,11 Aralık 2025 10:00,"Mersin ili Toroslar ilçesi Y**** K**** Mahallesi’nde bulunan Türkeri Halı Perde Mobilya mağazasından 05.08.2025 tarihinde, “İdeal Takım” isimli koltuk takımını 68.000 TL bedelle satın aldım. Koltuğu alırken özellikle kumaşında tüylenme, tiftiklenme gibi bir sorun yaşayıp yaşamayacağımı sordum ve kesinlikle böyle bir sorun olmayacağı yönünde garanti verdiler. Ürün, ödemeyi yaptıktan sonra yaklaşık iki haftadan uzun bir sürede evime teslim edildi.
Koltuk takımının eve gelmesinden kısa süre sonra kumaşında ufak ufak tiftiklenmeler oluşmaya başladı. Başta çok önemsemedim ancak günler geçtikçe bu problem arttı ve özellikle birkaç ay içinde koltuğun kumaşında belirgin şekilde tiftiklenme oluştu. Eylül ayı içerisinde bu durumu fark etmeye başladım, sorun ilerleyince 30 Ekim’de koltuğun fotoğraflarını çekip aldığım firmaya mesajla ilettim. Fotoğrafları görünce şaşırdılar, koltuğun nasıl bu hale geldiğini ve neyle sildiğimi sordular. Ben de hiçbir şekilde silme işlemi yapmadığımı, sadece süpürgenin koltuk aparatıyla ara sıra tozunu aldığımı açıkça belirttim.
Firma yetkilisi evime gelerek koltuğu yerinde inceledi ve kumaşta ciddi anlamda tiftiklenme olduğunu kendi gözleriyle gördü. Sorunu çözeceğini söyledi ancak biz arayıp sormasak hiçbir şekilde geri dönüş yapmadılar, her seferinde halledeceklerini söyleyerek oyaladılar. Bunun üzerine mağazaya giderek koltuğun ya yeni bir koltuk takımıyla değişimini ya da bedel iadesini talep ettik. Bu talebimizi kesin bir dille reddettiler, sadece kumaş değişimi yapılabileceğini söylediler. Bu işlem tadilat niteliğinde olacağı ve sorun bizden kaynaklanmadığı için bu teklifi kabul etmedik.
Biz tüketici olarak Hakem Heyeti'ne başvurabileceğimizi belirttiğimizde, “Gidin istediğiniz yere şikayet edin.” şeklinde kaba ve ilgisiz bir üslupla karşılaştık. 6502 sayılı Tüketicinin Korunması hakkında Kanun’un ayıplı mala ilişkin hükümleri gereğince, altı ay içinde ortaya çıkan ve tüketiciden kaynaklanmayan ayıplarda, sözleşmeden dönme ve bedel iadesi hakkına sahip olduğumu biliyorum. Koltuk takımında kısa sürede ortaya çıkan bu tiftiklenme ve kumaş bozulmasının üretim ya da malzeme kaynaklı bir ayıp olduğunu düşünüyorum.
Bu nedenle, satın aldığım koltuk takımının ayıplı mal kapsamında değerlendirilerek, tercihen yeni ve sorunsuz bir koltuk takımı ile değişimini ya da bedel iadesinin yapılmasını talep ediyorum. Ayrıca süreç boyunca yaşadığım oyalama ve kaba üslup nedeniyle mağazanın tutumunun da marka tarafından incelenmesini istiyorum."
bellona-surekli-arizalanan-koltuk-takimi-icin-iade-talebim-karsilanmiyor,https://www.sikayetvar.com/bellona/bellona-surekli-arizalanan-koltuk-takimi-icin-iade-talebim-karsilanmiyor,BellonaSürekli Arızalanan Koltuk Takımı İçin İade Talebim Karşılanmıyor,Ahmet,10 Aralık 2025 21:36,"02.09.2025 tarihinde Kayseri Kazım Karabekir Mahallesi Ahmet Gazi Ayhan Bulvarı No:** adresinde bulunan Bellona Merkez Şube’den Napoli model 2 adet üçlü, 2 adet tekli koltuk takımını 86.000 TL ödeyerek satın aldım. Aldığım günden bu yana koltuk takımıyla ilgili ciddi sorunlar yaşıyorum ve artık ürünü kullanmaktan soğumuş durumdayım.
İlk olarak, üçlü koltuklardan birine oturulduğunda 'tak' diye rahatsız edici bir ses gelmeye başladı. Bunun üzerine servise bilgi verdim. Servis gelip koltuğu alarak tamir için götürdü ve daha sonra geri getirdi. Kısa bir süre sonra bu kez diğer üçlü koltukta oturdukça insanı rahatsız edecek derecede gıcırtı sesi oluştu ve bunun için tekrar servis kaydı oluşturdum. Servis geldi, sorunun basit olduğunu söyleyerek koltuğun alt kısmını açıp müdahale etti ve sorunun çözüldüğünü belirtti. İlk anda gerçekten sorun kalmamış gibi görünse de bir iki gün içinde aynı gıcırtı tekrar başladı.
Bunun üzerine yeniden servis kaydı oluşturdum. Bu sefer koltuk fabrikaya götürüldü, tamir edilip tekrar tarafıma teslim edildi. Ancak maalesef aradan iki ay bile geçmeden aynı sorun yeniden ortaya çıktı. Toplamda 3 ay içinde aynı problem 3 kez tekrarladı ve 4 kez servis gelmek zorunda kaldı. Sürekli aynı arızayı veren bir koltuğu artık kullanmak istemediğim için koltuğu aldığım bayiye gidip durumu anlattım, takımıniadesini ve ödemiş olduğum ücret karşılığında farklı bir modelle değişim talep ettim.
Bayi, kendilerinin bu konuda bir şey yapamayacağını, ürünün ancak fabrika tarafından geri alınabileceğini iletti; tekrar servis yönlendirmekten başka bir çözüm sunmadılar. Ben ise artık bu koltuğun tamir edilmesini değil, iade alınmasını istiyorum. Yeni alınmış bir koltuğa misafir oturduğunda çıkan gıcırtı sesi sebebiyle hem rahatsız oluyoruz hem de misafirlerimizin yanında ciddi bir mahcubiyet yaşıyoruz. Bu durum benim için gerçekten utanç verici hale geldi.
3 ay içerisinde 4 kez sorun çıkaran bu koltuk takımının ayıplı ürün kapsamında değerlendirilerek takımın komple iadesini ve ödediğim bedelin iadesini istiyorum. Talebim karşılanmadığı takdirde Tüketici Hakem Heyeti'ne başvuracağımı özellikle belirtmek istiyorum."
bellona-yatak-degisiminde-iade-edilmeyen-4000-tl-ve-surekli-oyalama,https://www.sikayetvar.com/bellona/bellona-yatak-degisiminde-iade-edilmeyen-4000-tl-ve-surekli-oyalama,BellonaYatak Değişiminde İade Edilmeyen 4.000 TL ve Sürekli Oyalama,İemt,10 Aralık 2025 21:08,"Büyükçekmece Mimarsinan e5 yanı Bellona ay ev mağazasından ekim ayı başında yatak satın aldım. Ölçüleri uymadığı için ertesi gün mağazaya giderek değişim talebinde bulundum ve değişim işlemi yapıldı. Ancak değişim yapılan ürün daha uygun fiyatlı olduğundan, aradaki 4.000 TL’lik farkın tarafımaiadeedileceği mağaza tarafından açıkça söylendi.
Yaklaşık 18.000 TL ödeme yapmış olmama rağmen, iade edilmesi gereken 4.000 TL için defalarca mağazaya gidip gelmeme rağmen sürekli “gel git yapılacak” denilerek oyalanıyorum.Müşteri hizmetleriile yaptığım görüşmelerde de net bir çözüm sunulmadı ve aynı şekilde oyalandım. En son 5 Aralık tarihinde görüştüğümde de iadenin hâlâ yapılmadığını gördüm.
Tüm bu sürecin uzatılması ve verilen sözlerin tutulmaması nedeniyle mağduriyet yaşıyorum. Ödenmesi gereken 4.000 TL farkın en kısa sürede hesabıma iade edilmesini ve bu konuda kurumsal bir yaklaşım sergilenmesini talep ediyorum."
bellona-koltuk-takiminda-cokme-sorunu-ve-ilgisizlik-magduriyeti,https://www.sikayetvar.com/bellona/bellona-koltuk-takiminda-cokme-sorunu-ve-ilgisizlik-magduriyeti,BellonaKoltuk Takımında Çökme Sorunu Ve İlgisizlik Mağduriyeti,Melih,10 Aralık 2025 21:08,"Trabzon Çarşıbaşı Bellona mağazasından yaklaşık iki sene önce bir üçlü ve berjerlerden oluşan bir koltuk takımı aldım. Koltuk takımı ilk geldiği günden beri sorunlu ve özellikle oturum kısmında ciddi bir çökme problemi yaşıyorum.
Bu durumu defalarca dile getirmeme rağmen ne mağaza ne de Bellona tarafından sorunumla ilgilenilmedi, her seferinde “yapacak bir şey yok” denilerek geçiştirildim. Satış aşamasında çok ilgili ve ikna edici davranan yetkililer, iş sorunu çözmeye gelince maalesef aynı ilgiyi göstermediler.
İki yıldır sorunlu bir koltuk takımı kullanmak zorunda kaldım ve artık Bellona markasına olan güvenimi tamamen kaybettim. Yaşadığım bu mağduriyetin giderilmesini ve koltuk takımımın çökme sorununun çözülmesini ya da uygun şekilde değiştirilmesini talep ediyorum."
soz-verilen-gunde-teslim-edilmeyen-koltuk-ve-iletisimsizlik-magduriyeti,https://www.sikayetvar.com/bellona/soz-verilen-gunde-teslim-edilmeyen-koltuk-ve-iletisimsizlik-magduriyeti,Söz Verilen Günde Teslim Edilmeyen Koltuk Ve İletişimsizlik Mağduriyeti,Yusuf,10 Aralık 2025 19:21,"Bergama Bellona şubesinden Bellona Porto köşe koltuk satın aldık. Yaklaşık bir hafta önce çarşamba günü firma yetkililerini kendim aradığımda koltuğumuzun şubeye geldiğini öğrendim. Tarafıma herhangi bir bilgilendirme yapılmamıştı. Görüşme sonucunda sevkiyat için bir hafta sonrası çarşamba günü için anlaştık.
Teslimattan bir gün önce, salı günü firma yetkilileri tarafından arandım ve ertesi gün için sevkiyat olacağını, müsait olup olmadığımızı sordular, biz de o güne göre planımızı yaptık ve anlaştık. Teslimat günü geldiğinde ise saat 12.00 civarında arandık ve bir personelin izin aldığı, bu sebeple koltuğumuzu o gün teslim edemeyecekleri, teslimatın ertesi güne kaldığı söylendi. Biz bu teslimat için iş yerlerimizden özellikle izin alıp evde bekliyorduk, bu nedenle ertesi güne ertelemeyi kabul etmedim.
Gün içinde başka bir bilgilendirme yapılmadı, şu anda da firma yetkililerini aradığımda telefonlara dahi cevap vermiyorlar. Hem söz verilen günde teslimat yapılmaması hem de iletişim kurulamaması nedeniyle mağdur olduk ve koltuğun teslimi için yarın tekrar izin kullanmak zorunda kalacağız. Bu sürecin herkes tarafından bilinmesini, Bergama Bellona şubesinin bu şekilde müşteriyi mağdur eden yaklaşımının görülmesini ve buna göre tercih yapılmasını istiyorum."
